date,geo,pair,assignment,response,cost
2020-01-31,161,55,2,10790.23879,175.9892471
2020-01-31,163,47,1,54781.90223,563.3336969
2020-01-31,164,48,1,13830.4109,154.1178559
2020-01-31,166,49,1,79586.84423,1070.02822
2020-01-31,168,56,2,178885.9421,1983.551756
2020-01-31,169,50,1,65782.07302,736.5445481
2020-01-31,171,57,2,36713.88659,417.2067434
2020-01-31,172,58,2,31512.94543,433.4827797
2020-01-31,174,51,1,31255.84848,399.5295556
2020-01-31,175,59,2,38513.79917,499.9825492
2020-01-31,177,52,1,45549.33326,528.8653395
2020-01-31,180,53,1,36618.50409,452.8320698
2020-01-31,181,54,1,39505.14683,410.2905208
2020-01-31,183,60,2,11979.74492,149.7440448
2020-01-31,184,55,1,39195.51579,455.9418973
2020-01-31,186,56,1,53453.73406,709.5499452
2020-01-31,188,57,1,82576.98644,957.2750312
2020-01-31,189,61,2,89666.26247,1023.987199
2020-01-31,190,58,1,33075.29797,407.790768
2020-01-31,191,62,2,127513.5612,1549.169546
2020-01-31,192,59,1,62942.50897,768.104836
2020-01-31,193,60,1,32112.72057,360.4091995
2020-01-31,197,61,1,35770.60322,479.6132649
2020-01-31,198,62,1,63229.58723,716.4670431
2020-02-01,2,0,2,21966.00752,287.5969846
2020-02-01,3,1,2,47281.26705,589.5769332
2020-02-01,8,2,2,37532.95269,515.718808
2020-02-01,10,3,2,129368.6357,1464.587943
2020-02-01,11,0,1,87804.33487,1031.837533
2020-02-01,14,1,1,23212.62571,361.2849953
2020-02-01,15,2,1,50338.48903,637.5950585
2020-02-01,18,3,1,30957.02958,315.992974
2020-02-01,19,4,2,25827.44956,293.049613
2020-02-01,20,4,1,68289.80786,759.5928894
2020-02-01,21,5,2,81842.61533,890.4292257
2020-02-01,22,5,1,27074.51611,281.578354
2020-02-01,23,6,1,14086.59821,190.7895584
2020-02-01,24,6,2,21902.12545,288.34519
2020-02-01,25,7,2,99149.59588,1189.521077
2020-02-01,27,7,1,11216.78818,140.2402945
2020-02-01,28,8,1,100181.3345,1055.534415
2020-02-01,29,8,2,20462.4223,215.3451627
2020-02-01,30,9,1,28773.30297,345.7218484
2020-02-01,33,10,1,13390.62322,152.2573289
2020-02-01,35,9,2,12522.33199,157.1704022
2020-02-01,36,11,1,29255.40852,332.8552226
2020-02-01,38,10,2,80328.58928,946.8376081
2020-02-01,39,11,2,10978.28472,192.0692791
2020-02-01,40,12,1,126712.3149,1550.542532
2020-02-01,41,13,1,45514.69549,553.9466257
2020-02-01,42,12,2,9117.117954,111.8847513
2020-02-01,44,14,1,96852.49411,1114.02617
2020-02-01,45,13,2,54342.38316,564.4218537
2020-02-01,46,14,2,36611.2667,469.8611985
2020-02-01,49,15,2,29952.81305,304.0880439
2020-02-01,50,15,1,18279.57418,222.1696368
2020-02-01,51,16,1,113204.4415,1312.509501
2020-02-01,52,17,1,62202.60701,744.4005768
2020-02-01,53,18,1,19408.95052,274.3488581
2020-02-01,54,16,2,62035.17611,636.2426825
2020-02-01,55,17,2,48150.90324,544.3871576
2020-02-01,57,19,1,36332.74507,445.987646
2020-02-01,59,20,1,109775.0494,1212.077194
2020-02-01,61,21,1,10948.11579,110.4430149
2020-02-01,63,18,2,54344.75291,654.0605293
2020-02-01,64,19,2,13874.07834,166.6285878
2020-02-01,66,20,2,78789.38184,996.6011041
2020-02-01,68,22,1,172963.1403,1949.086231
2020-02-01,69,21,2,63039.77173,836.3346568
2020-02-01,71,23,1,36512.94488,447.5336913
2020-02-01,72,24,1,30812.68534,338.3804907
2020-02-01,74,22,2,30863.36943,393.2624
2020-02-01,75,25,1,38705.33087,472.5278362
2020-02-01,77,23,2,44576.08345,539.6998157
2020-02-01,80,24,2,37138.44109,492.0284171
2020-02-01,81,25,2,39156.17389,497.425004
2020-02-01,83,26,1,12067.27851,141.0464896
2020-02-01,84,26,2,37911.65247,459.1913961
2020-02-01,86,27,2,52231.26684,565.6787296
2020-02-01,88,28,2,82007.41584,943.8641616
2020-02-01,89,27,1,88083.09574,955.729665
2020-02-01,90,29,2,33327.53764,410.8510711
2020-02-01,91,28,1,127010.9704,1535.261546
2020-02-01,92,30,2,65203.11178,678.9098857
2020-02-01,93,31,2,32843.01571,358.6730836
2020-02-01,97,32,2,35649.6507,432.5784179
2020-02-01,98,33,2,63024.68735,802.5206953
2020-02-01,102,29,1,22130.4772,287.5969846
2020-02-01,103,30,1,47310.86037,589.5769332
2020-02-01,108,31,1,37838.10529,515.718808
2020-02-01,110,32,1,129511.2858,1464.587943
2020-02-01,111,34,2,87793.55096,1031.837533
2020-02-01,114,35,2,22585.91492,361.2849953
2020-02-01,115,36,2,50632.22864,637.5950585
2020-02-01,118,37,2,31491.87471,315.992974
2020-02-01,119,33,1,26349.92989,293.049613
2020-02-01,120,38,2,68262.63937,759.5928894
2020-02-01,121,34,1,80208.06005,890.4292257
2020-02-01,122,39,2,27386.02851,281.578354
2020-02-01,123,40,2,14252.38547,190.7895584
2020-02-01,124,35,1,21239.3208,288.34519
2020-02-01,125,36,1,98873.53451,1189.521077
2020-02-01,127,41,2,11319.4131,140.2402945
2020-02-01,128,42,2,100223.3597,1055.534415
2020-02-01,129,37,1,20396.04147,215.3451627
2020-02-01,130,43,2,28213.6642,345.7218484
2020-02-01,133,44,2,13070.38557,152.2573289
2020-02-01,135,38,1,12526.71054,157.1704022
2020-02-01,136,45,2,29158.25199,332.8552226
2020-02-01,138,39,1,80479.53864,946.8376081
2020-02-01,139,40,1,11103.78758,192.0692791
2020-02-01,140,46,2,129143.8558,1550.542532
2020-02-01,141,47,2,46505.4286,553.9466257
2020-02-01,142,41,1,9250.237865,111.8847513
2020-02-01,144,48,2,97067.63478,1114.02617
2020-02-01,145,42,1,54728.17579,564.4218537
2020-02-01,146,43,1,36861.0019,469.8611985
2020-02-01,149,44,1,30013.92429,304.0880439
2020-02-01,150,49,2,18525.38672,222.1696368
2020-02-01,151,50,2,113207.1261,1312.509501
2020-02-01,152,51,2,63738.44974,744.4005768
2020-02-01,153,52,2,19139.47815,274.3488581
2020-02-01,154,45,1,62345.7807,636.2426825
2020-02-01,155,46,1,48539.58588,544.3871576
2020-02-01,157,53,2,36243.74738,445.987646
2020-02-01,159,54,2,110682.1561,1212.077194
2020-02-01,161,55,2,11027.43438,110.4430149
2020-02-01,163,47,1,54727.81517,654.0605293
2020-02-01,164,48,1,13895.35146,166.6285878
2020-02-01,166,49,1,79686.49982,996.6011041
2020-02-01,168,56,2,173662.3267,1949.086231
2020-02-01,169,50,1,63258.08811,836.3346568
2020-02-01,171,57,2,36486.64269,447.5336913
2020-02-01,172,58,2,30535.92661,338.3804907
2020-02-01,174,51,1,30842.62923,393.2624
2020-02-01,175,59,2,39052.19325,472.5278362
2020-02-01,177,52,1,45278.99553,539.6998157
2020-02-01,180,53,1,36833.21485,492.0284171
2020-02-01,181,54,1,38679.47712,497.425004
2020-02-01,183,60,2,12333.54494,141.0464896
2020-02-01,184,55,1,38250.76104,459.1913961
2020-02-01,186,56,1,52217.59019,565.6787296
2020-02-01,188,57,1,81877.28617,943.8641616
2020-02-01,189,61,2,87702.89948,955.729665
2020-02-01,190,58,1,33189.14533,410.8510711
2020-02-01,191,62,2,126820.4151,1535.261546
2020-02-01,192,59,1,65677.03359,678.9098857
2020-02-01,193,60,1,32745.50807,358.6730836
2020-02-01,197,61,1,36477.41985,432.5784179
2020-02-01,198,62,1,62731.19752,802.5206953
2020-02-02,2,0,2,21626.81544,255.7082485
2020-02-02,3,1,2,47114.36738,510.6092463
2020-02-02,8,2,2,37549.1441,483.454458
2020-02-02,10,3,2,128378.0208,1561.246831
2020-02-02,11,0,1,88065.8281,964.2901549
2020-02-02,14,1,1,23379.4092,416.6665895
2020-02-02,15,2,1,49954.43145,606.7817933
2020-02-02,18,3,1,31094.8458,360.7793442
2020-02-02,19,4,2,25533.45325,334.9115323
2020-02-02,20,4,1,66180.93068,817.2735585
2020-02-02,21,5,2,82599.48475,963.0845298
2020-02-02,22,5,1,26891.16483,371.3103104
2020-02-02,23,6,1,13736.71713,220.2945949
2020-02-02,24,6,2,21926.03475,240.2760393
2020-02-02,25,7,2,99239.60825,1120.746022
2020-02-02,27,7,1,11241.52153,125.5202298
2020-02-02,28,8,1,102113.0577,1213.02867
2020-02-02,29,8,2,20731.61716,229.6137138
2020-02-02,30,9,1,29167.98812,307.0513481
2020-02-02,33,10,1,13131.50396,161.1343563
2020-02-02,35,9,2,12606.15195,131.3638892
2020-02-02,36,11,1,29468.63929,344.4283835
2020-02-02,38,10,2,80046.15157,919.4596123
2020-02-02,39,11,2,10811.58199,155.8783686
2020-02-02,40,12,1,126324.4375,1360.291629
2020-02-02,41,13,1,46010.98187,531.9388083
2020-02-02,42,12,2,9188.988486,146.6162362
2020-02-02,44,14,1,96937.81127,1038.543595
2020-02-02,45,13,2,54061.9187,610.9142973
2020-02-02,46,14,2,36061.19693,462.8878873
2020-02-02,49,15,2,29372.3346,499.4697659
2020-02-02,50,15,1,17879.23034,209.8236365
2020-02-02,51,16,1,111909.0827,1327.847353
2020-02-02,52,17,1,61447.19754,687.646068
2020-02-02,53,18,1,18988.03879,242.570176
2020-02-02,54,16,2,61622.26517,673.5745065
2020-02-02,55,17,2,47619.70578,522.6322734
2020-02-02,57,19,1,35816.69955,424.7306109
2020-02-02,59,20,1,109141.629,1143.615092
2020-02-02,61,21,1,10671.56904,129.8080536
2020-02-02,63,18,2,53742.61832,574.6688163
2020-02-02,64,19,2,13753.70818,169.1856344
2020-02-02,66,20,2,77245.40614,996.3879268
2020-02-02,68,22,1,172480.0425,1831.516945
2020-02-02,69,21,2,62488.52426,742.6083347
2020-02-02,71,23,1,35893.30789,454.7182583
2020-02-02,72,24,1,30071.46004,391.0217429
2020-02-02,74,22,2,30323.21908,332.0310835
2020-02-02,75,25,1,37877.5387,595.2240417
2020-02-02,77,23,2,44526.22087,583.9393889
2020-02-02,80,24,2,36993.17614,453.7622048
2020-02-02,81,25,2,38744.03062,478.541726
2020-02-02,83,26,1,11876.85791,144.8860612
2020-02-02,84,26,2,36946.97754,463.4860369
2020-02-02,86,27,2,51809.02887,537.6577429
2020-02-02,88,28,2,80765.8781,909.4151259
2020-02-02,89,27,1,88647.63251,995.3161369
2020-02-02,90,29,2,33117.86126,340.5227125
2020-02-02,91,28,1,126797.682,1411.000782
2020-02-02,92,30,2,64434.03688,679.2833679
2020-02-02,93,31,2,32984.0756,376.0778823
2020-02-02,97,32,2,34757.98971,382.9918523
2020-02-02,98,33,2,61794.33628,653.3433426
2020-02-02,102,29,1,21042.65717,255.7082485
2020-02-02,103,30,1,46816.17911,510.6092463
2020-02-02,108,31,1,36915.07386,483.454458
2020-02-02,110,32,1,129429.7651,1561.246831
2020-02-02,111,34,2,87751.78299,964.2901549
2020-02-02,114,35,2,23771.91897,416.6665895
2020-02-02,115,36,2,51146.12494,606.7817933
2020-02-02,118,37,2,30222.54267,360.7793442
2020-02-02,119,33,1,25440.9878,334.9115323
2020-02-02,120,38,2,65960.78119,817.2735585
2020-02-02,121,34,1,82655.40016,963.0845298
2020-02-02,122,39,2,26847.65192,371.3103104
2020-02-02,123,40,2,13628.23018,220.2945949
2020-02-02,124,35,1,21644.58076,240.2760393
2020-02-02,125,36,1,97780.52884,1120.746022
2020-02-02,127,41,2,11438.85399,125.5202298
2020-02-02,128,42,2,102268.2997,1213.02867
2020-02-02,129,37,1,20831.64088,229.6137138
2020-02-02,130,43,2,29726.18831,307.0513481
2020-02-02,133,44,2,13025.82947,161.1343563
2020-02-02,135,38,1,12728.2493,131.3638892
2020-02-02,136,45,2,29334.88721,344.4283835
2020-02-02,138,39,1,79268.0159,919.4596123
2020-02-02,139,40,1,10722.92701,155.8783686
2020-02-02,140,46,2,125510.1375,1360.291629
2020-02-02,141,47,2,45770.44809,531.9388083
2020-02-02,142,41,1,9239.822928,146.6162362
2020-02-02,144,48,2,96534.56092,1038.543595
2020-02-02,145,42,1,53226.59489,610.9142973
2020-02-02,146,43,1,36376.19598,462.8878873
2020-02-02,149,44,1,28992.29855,499.4697659
2020-02-02,150,49,2,17780.76111,209.8236365
2020-02-02,151,50,2,111683.7837,1327.847353
2020-02-02,152,51,2,61865.10759,687.646068
2020-02-02,153,52,2,19062.65459,242.570176
2020-02-02,154,45,1,59456.43042,673.5745065
2020-02-02,155,46,1,46651.32809,522.6322734
2020-02-02,157,53,2,35902.20587,424.7306109
2020-02-02,159,54,2,108198.9244,1143.615092
2020-02-02,161,55,2,10436.77639,129.8080536
2020-02-02,163,47,1,53908.67238,574.6688163
2020-02-02,164,48,1,13752.83321,169.1856344
2020-02-02,166,49,1,77614.22983,996.3879268
2020-02-02,168,56,2,173390.2642,1831.516945
2020-02-02,169,50,1,61617.36912,742.6083347
2020-02-02,171,57,2,36332.11785,454.7182583
2020-02-02,172,58,2,30917.59946,391.0217429
2020-02-02,174,51,1,30661.54496,332.0310835
2020-02-02,175,59,2,37981.022,595.2240417
2020-02-02,177,52,1,43896.79365,583.9393889
2020-02-02,180,53,1,37931.65716,453.7622048
2020-02-02,181,54,1,39823.94562,478.541726
2020-02-02,183,60,2,11818.96815,144.8860612
2020-02-02,184,55,1,36449.25795,463.4860369
2020-02-02,186,56,1,51594.6345,537.6577429
2020-02-02,188,57,1,79640.19793,909.4151259
2020-02-02,189,61,2,88199.95708,995.3161369
2020-02-02,190,58,1,33261.5741,340.5227125
2020-02-02,191,62,2,124638.0644,1411.000782
2020-02-02,192,59,1,64440.69591,679.2833679
2020-02-02,193,60,1,32514.29771,376.0778823
2020-02-02,197,61,1,34750.3243,382.9918523
2020-02-02,198,62,1,62180.96481,653.3433426
2020-02-03,2,0,2,21329.37022,236.7639487
2020-02-03,3,1,2,46850.46435,506.1098299
2020-02-03,8,2,2,37147.94731,494.1844212
2020-02-03,10,3,2,128857.2233,1412.967835
2020-02-03,11,0,1,89509.21702,1024.721762
2020-02-03,14,1,1,23727.46143,294.0430083
2020-02-03,15,2,1,49806.89415,556.7927685
2020-02-03,18,3,1,31170.86606,382.1673852
2020-02-03,19,4,2,25733.69326,372.2640416
2020-02-03,20,4,1,66234.73891,774.8721347
2020-02-03,21,5,2,82132.61127,867.2655253
2020-02-03,22,5,1,26416.69513,371.9390976
2020-02-03,23,6,1,13974.47378,163.2975295
2020-02-03,24,6,2,21888.45319,290.5070835
2020-02-03,25,7,2,98540.30333,1065.845467
2020-02-03,27,7,1,11266.03301,120.8111925
2020-02-03,28,8,1,102010.4365,1217.255607
2020-02-03,29,8,2,20826.96669,215.3054097
2020-02-03,30,9,1,29580.97348,297.9200983
2020-02-03,33,10,1,13487.42168,148.4943224
2020-02-03,35,9,2,12770.30307,172.0563605
2020-02-03,36,11,1,29229.29095,428.1551039
2020-02-03,38,10,2,80395.66132,860.4775554
2020-02-03,39,11,2,10903.4665,170.5615036
2020-02-03,40,12,1,126515.5467,1429.793774
2020-02-03,41,13,1,46061.98724,550.7181681
2020-02-03,42,12,2,8949.036847,91.95050539
2020-02-03,44,14,1,96997.44236,997.5638948
2020-02-03,45,13,2,54185.8562,639.2236
2020-02-03,46,14,2,36231.40099,380.8664039
2020-02-03,49,15,2,29183.93217,398.4293448
2020-02-03,50,15,1,17968.78535,298.2358331
2020-02-03,51,16,1,110535.227,1285.524033
2020-02-03,52,17,1,60647.83185,694.0499
2020-02-03,53,18,1,18882.23721,196.1893383
2020-02-03,54,16,2,60509.38507,631.8218702
2020-02-03,55,17,2,47365.49365,573.6363722
2020-02-03,57,19,1,35059.8595,370.3355563
2020-02-03,59,20,1,108913.7772,1240.859508
2020-02-03,61,21,1,10833.07861,127.5419998
2020-02-03,63,18,2,54027.26056,679.0700804
2020-02-03,64,19,2,13429.98522,193.258877
2020-02-03,66,20,2,76858.63514,977.2728571
2020-02-03,68,22,1,172058.3482,1945.719509
2020-02-03,69,21,2,62872.50548,805.730865
2020-02-03,71,23,1,35452.59878,431.5400658
2020-02-03,72,24,1,30635.34051,391.7887279
2020-02-03,74,22,2,30687.7212,364.2301495
2020-02-03,75,25,1,37488.8732,382.4476101
2020-02-03,77,23,2,44383.35496,490.6267781
2020-02-03,80,24,2,36200.74232,480.7469201
2020-02-03,81,25,2,39280.94649,406.6559275
2020-02-03,83,26,1,11635.77662,172.3710793
2020-02-03,84,26,2,37601.39405,417.6470903
2020-02-03,86,27,2,53059.54247,621.3066127
2020-02-03,88,28,2,81425.22667,958.0274731
2020-02-03,89,27,1,87164.09514,1103.248404
2020-02-03,90,29,2,33115.73044,467.8446845
2020-02-03,91,28,1,127394.0076,1447.977051
2020-02-03,92,30,2,64221.54588,681.9133755
2020-02-03,93,31,2,32952.75126,354.5085441
2020-02-03,97,32,2,34994.84024,378.3056311
2020-02-03,98,33,2,61456.54529,811.7238323
2020-02-03,102,29,1,21460.69088,236.7639487
2020-02-03,103,30,1,47465.71501,506.1098299
2020-02-03,108,31,1,37221.24932,494.1844212
2020-02-03,110,32,1,127997.6599,1412.967835
2020-02-03,111,34,2,90962.56581,1024.721762
2020-02-03,114,35,2,24007.5389,294.0430083
2020-02-03,115,36,2,49173.48822,556.7927685
2020-02-03,118,37,2,31675.46295,382.1673852
2020-02-03,119,33,1,25995.12865,372.2640416
2020-02-03,120,38,2,66597.56175,774.8721347
2020-02-03,121,34,1,81037.0328,867.2655253
2020-02-03,122,39,2,26209.74894,371.9390976
2020-02-03,123,40,2,13854.05865,163.2975295
2020-02-03,124,35,1,22053.68884,290.5070835
2020-02-03,125,36,1,99636.05165,1065.845467
2020-02-03,127,41,2,11299.3297,120.8111925
2020-02-03,128,42,2,101060.6174,1217.255607
2020-02-03,129,37,1,20518.04437,215.3054097
2020-02-03,130,43,2,29536.45287,297.9200983
2020-02-03,133,44,2,13242.32542,148.4943224
2020-02-03,135,38,1,12629.41663,172.0563605
2020-02-03,136,45,2,29057.53119,428.1551039
2020-02-03,138,39,1,81400.39482,860.4775554
2020-02-03,139,40,1,10881.30421,170.5615036
2020-02-03,140,46,2,124820.2613,1429.793774
2020-02-03,141,47,2,45497.7252,550.7181681
2020-02-03,142,41,1,9127.503625,91.95050539
2020-02-03,144,48,2,97455.55756,997.5638948
2020-02-03,145,42,1,52549.27657,639.2236
2020-02-03,146,43,1,36307.18218,380.8664039
2020-02-03,149,44,1,29049.4348,398.4293448
2020-02-03,150,49,2,17536.06269,298.2358331
2020-02-03,151,50,2,110525.3261,1285.524033
2020-02-03,152,51,2,61023.2699,694.0499
2020-02-03,153,52,2,18823.93365,196.1893383
2020-02-03,154,45,1,60127.22749,631.8218702
2020-02-03,155,46,1,47223.47001,573.6363722
2020-02-03,157,53,2,34581.26723,370.3355563
2020-02-03,159,54,2,108148.0731,1240.859508
2020-02-03,161,55,2,10864.95924,127.5419998
2020-02-03,163,47,1,53105.93755,679.0700804
2020-02-03,164,48,1,13228.33752,193.258877
2020-02-03,166,49,1,75466.21985,977.2728571
2020-02-03,168,56,2,174113.6682,1945.719509
2020-02-03,169,50,1,63003.55452,805.730865
2020-02-03,171,57,2,35323.87016,431.5400658
2020-02-03,172,58,2,30541.17946,391.7887279
2020-02-03,174,51,1,31341.44731,364.2301495
2020-02-03,175,59,2,37596.63137,382.4476101
2020-02-03,177,52,1,44451.13782,490.6267781
2020-02-03,180,53,1,36690.7246,480.7469201
2020-02-03,181,54,1,38832.44764,406.6559275
2020-02-03,183,60,2,11489.92152,172.3710793
2020-02-03,184,55,1,37830.87463,417.6470903
2020-02-03,186,56,1,53674.62879,621.3066127
2020-02-03,188,57,1,80910.97521,958.0274731
2020-02-03,189,61,2,87193.01933,1103.248404
2020-02-03,190,58,1,33274.78494,467.8446845
2020-02-03,191,62,2,125847.389,1447.977051
2020-02-03,192,59,1,64149.11175,681.9133755
2020-02-03,193,60,1,32715.78998,354.5085441
2020-02-03,197,61,1,34738.2544,378.3056311
2020-02-03,198,62,1,61739.21426,811.7238323
2020-02-04,2,0,2,21331.85262,236.5847054
2020-02-04,3,1,2,47627.90348,544.5638349
2020-02-04,8,2,2,37632.16258,470.8194336
2020-02-04,10,3,2,129900.3448,1444.228998
2020-02-04,11,0,1,90451.37528,1162.460515
2020-02-04,14,1,1,23353.27347,259.901298
2020-02-04,15,2,1,50916.62998,581.7088971
2020-02-04,18,3,1,31786.73986,423.4638837
2020-02-04,19,4,2,25853.72768,368.4369966
2020-02-04,20,4,1,67121.23673,842.6858374
2020-02-04,21,5,2,84587.14248,970.3033867
2020-02-04,22,5,1,26981.35448,391.872555
2020-02-04,23,6,1,14071.42136,237.8552585
2020-02-04,24,6,2,22336.43595,265.1564179
2020-02-04,25,7,2,99974.21606,1144.542898
2020-02-04,27,7,1,11312.02097,208.667522
2020-02-04,28,8,1,101872.5225,1206.092437
2020-02-04,29,8,2,21077.82475,262.1890823
2020-02-04,30,9,1,30107.30551,305.1032445
2020-02-04,33,10,1,13930.99747,199.6233065
2020-02-04,35,9,2,12847.56345,159.2699633
2020-02-04,36,11,1,29377.22634,385.4737901
2020-02-04,38,10,2,82942.1529,922.1097343
2020-02-04,39,11,2,10908.5993,127.7083655
2020-02-04,40,12,1,126719.8548,1385.646456
2020-02-04,41,13,1,45824.03748,557.1870825
2020-02-04,42,12,2,8932.013315,95.92752729
2020-02-04,44,14,1,100280.6204,1034.812132
2020-02-04,45,13,2,55146.73407,652.7419604
2020-02-04,46,14,2,36707.84386,430.6938464
2020-02-04,49,15,2,29244.77504,387.4971303
2020-02-04,50,15,1,18263.87783,231.2797599
2020-02-04,51,16,1,111653.4121,1447.536874
2020-02-04,52,17,1,61244.59672,634.3848573
2020-02-04,53,18,1,18683.69766,199.6832879
2020-02-04,54,16,2,61285.57568,666.8193369
2020-02-04,55,17,2,47228.81153,570.0712324
2020-02-04,57,19,1,34873.40967,460.7767475
2020-02-04,59,20,1,109270.5813,1219.406757
2020-02-04,61,21,1,10759.65301,156.1059814
2020-02-04,63,18,2,53766.05296,582.8777212
2020-02-04,64,19,2,13716.32578,175.3069179
2020-02-04,66,20,2,76833.36133,930.7522739
2020-02-04,68,22,1,173133.1167,1921.737848
2020-02-04,69,21,2,63213.0404,778.8481532
2020-02-04,71,23,1,35193.23184,441.9563803
2020-02-04,72,24,1,30903.20827,447.7196485
2020-02-04,74,22,2,30517.01172,393.1720521
2020-02-04,75,25,1,38555.81018,459.7469188
2020-02-04,77,23,2,44385.51411,534.4279995
2020-02-04,80,24,2,36691.57651,407.0311924
2020-02-04,81,25,2,38934.74736,467.4390756
2020-02-04,83,26,1,11761.40115,222.001758
2020-02-04,84,26,2,37363.067,445.7246221
2020-02-04,86,27,2,52707.43588,609.5243208
2020-02-04,88,28,2,82811.23778,975.5297763
2020-02-04,89,27,1,88354.16929,1004.51612
2020-02-04,90,29,2,33913.79067,387.1255278
2020-02-04,91,28,1,126847.9651,1515.741389
2020-02-04,92,30,2,65283.15496,780.9963266
2020-02-04,93,31,2,32679.8992,336.1494785
2020-02-04,97,32,2,35680.02529,449.6540283
2020-02-04,98,33,2,62119.92507,738.1404176
2020-02-04,102,29,1,21029.0997,236.5847054
2020-02-04,103,30,1,47966.63759,544.5638349
2020-02-04,108,31,1,37952.58817,470.8194336
2020-02-04,110,32,1,129725.5131,1444.228998
2020-02-04,111,34,2,90439.57487,1162.460515
2020-02-04,114,35,2,23464.11514,259.901298
2020-02-04,115,36,2,50911.82486,581.7088971
2020-02-04,118,37,2,31695.98346,423.4638837
2020-02-04,119,33,1,25527.82487,368.4369966
2020-02-04,120,38,2,67136.68647,842.6858374
2020-02-04,121,34,1,85378.07847,970.3033867
2020-02-04,122,39,2,27023.61952,391.872555
2020-02-04,123,40,2,13875.59927,237.8552585
2020-02-04,124,35,1,22849.50458,265.1564179
2020-02-04,125,36,1,100037.0202,1144.542898
2020-02-04,127,41,2,11057.11714,208.667522
2020-02-04,128,42,2,101711.5874,1206.092437
2020-02-04,129,37,1,21175.85397,262.1890823
2020-02-04,130,43,2,30013.74589,305.1032445
2020-02-04,133,44,2,13866.13072,199.6233065
2020-02-04,135,38,1,12963.40188,159.2699633
2020-02-04,136,45,2,29351.37979,385.4737901
2020-02-04,138,39,1,84053.98029,922.1097343
2020-02-04,139,40,1,10925.74328,127.7083655
2020-02-04,140,46,2,126595.0794,1385.646456
2020-02-04,141,47,2,46122.33283,557.1870825
2020-02-04,142,41,1,8983.219764,95.92752729
2020-02-04,144,48,2,101338.7186,1034.812132
2020-02-04,145,42,1,55718.3397,652.7419604
2020-02-04,146,43,1,36510.17128,430.6938464
2020-02-04,149,44,1,29205.06292,387.4971303
2020-02-04,150,49,2,18909.57475,231.2797599
2020-02-04,151,50,2,112309.7564,1447.536874
2020-02-04,152,51,2,61398.07376,634.3848573
2020-02-04,153,52,2,18222.80816,199.6832879
2020-02-04,154,45,1,61376.01597,666.8193369
2020-02-04,155,46,1,46817.9103,570.0712324
2020-02-04,157,53,2,34653.24833,460.7767475
2020-02-04,159,54,2,110569.8421,1219.406757
2020-02-04,161,55,2,10731.85017,156.1059814
2020-02-04,163,47,1,52569.19565,582.8777212
2020-02-04,164,48,1,13564.9779,175.3069179
2020-02-04,166,49,1,75803.21916,930.7522739
2020-02-04,168,56,2,171983.01,1921.737848
2020-02-04,169,50,1,62857.35688,778.8481532
2020-02-04,171,57,2,35315.7391,441.9563803
2020-02-04,172,58,2,30701.63103,447.7196485
2020-02-04,174,51,1,29880.3043,393.1720521
2020-02-04,175,59,2,38338.80793,459.7469188
2020-02-04,177,52,1,44826.35661,534.4279995
2020-02-04,180,53,1,37831.79576,407.0311924
2020-02-04,181,54,1,39690.0609,467.4390756
2020-02-04,183,60,2,11473.56361,222.001758
2020-02-04,184,55,1,37055.72992,445.7246221
2020-02-04,186,56,1,52097.80874,609.5243208
2020-02-04,188,57,1,82243.58345,975.5297763
2020-02-04,189,61,2,87469.33548,1004.51612
2020-02-04,190,58,1,33828.52128,387.1255278
2020-02-04,191,62,2,128253.2847,1515.741389
2020-02-04,192,59,1,64807.39841,780.9963266
2020-02-04,193,60,1,33327.4963,336.1494785
2020-02-04,197,61,1,36398.39189,449.6540283
2020-02-04,198,62,1,62532.02264,738.1404176
2020-02-05,2,0,2,21593.24634,262.3582219
2020-02-05,3,1,2,47408.02083,599.4437301
2020-02-05,8,2,2,37409.4374,438.0498043
2020-02-05,10,3,2,129804.0413,1478.610183
2020-02-05,11,0,1,89865.56645,1038.756909
2020-02-05,14,1,1,23600.46064,252.7681595
2020-02-05,15,2,1,50476.36686,585.0883301
2020-02-05,18,3,1,31852.44984,407.6773701
2020-02-05,19,4,2,25762.3837,358.1821281
2020-02-05,20,4,1,66968.95453,694.1464517
2020-02-05,21,5,2,86279.54256,968.0017516
2020-02-05,22,5,1,26862.1225,378.2066905
2020-02-05,23,6,1,13643.45055,155.0364922
2020-02-05,24,6,2,22201.42215,300.4588334
2020-02-05,25,7,2,99370.5331,1071.914535
2020-02-05,27,7,1,11391.73932,201.1902553
2020-02-05,28,8,1,101913.2977,1090.233147
2020-02-05,29,8,2,20537.97263,270.5004288
2020-02-05,30,9,1,30217.12711,365.0212896
2020-02-05,33,10,1,14258.02253,230.4530401
2020-02-05,35,9,2,12813.47981,145.3976389
2020-02-05,36,11,1,29550.14799,398.1868345
2020-02-05,38,10,2,82486.49034,980.5762048
2020-02-05,39,11,2,10602.87777,111.5355144
2020-02-05,40,12,1,126228.7854,1403.030456
2020-02-05,41,13,1,45707.97514,691.9253009
2020-02-05,42,12,2,8964.344882,97.01497228
2020-02-05,44,14,1,99144.46926,1067.814114
2020-02-05,45,13,2,53994.68229,585.1973953
2020-02-05,46,14,2,37169.0776,427.8364303
2020-02-05,49,15,2,29158.371,476.8932933
2020-02-05,50,15,1,18272.79537,190.982022
2020-02-05,51,16,1,111892.3701,1285.958013
